Restaurant_id,Restaurant_link,Retaurant Name,Rating,price_for_one_two,Cousines
514446,https://www.swiggy.com/restaurants/egg-rice-corner-rk-puram-malleshwaram-bangalore-514446,Egg Rice Corner,--,₹100 FOR TWO,Indian
506322,https://www.swiggy.com/restaurants/louis-burger-2nd-stage-domlur-indiranagar-bangalore-506322,Louis Burger,4.2,₹600 FOR TWO,"Burgers, Fast Food, Beverages"
422942,https://www.swiggy.com/restaurants/foodx-restaurant-millers-road-vasanth-nagar-bangalore-422942,FoodX Restaurant,4,₹200 FOR TWO,"Indian, Chinese, Juices"
643591,https://www.swiggy.com/restaurants/al-kareem-family-restaurant-commercial-street-shivajinagar-bangalore-643591,Al Kareem Family Restaurant,2.9,₹240 FOR TWO,"Chinese, Indian"
642747,https://www.swiggy.com/restaurants/foo-brigade-road-brigade-road-prestige-forum-rex-bangalore-642747,Foo Brigade Road,4.2,₹1000 FOR TWO,"Asian, Chinese, Sushi"
258360,https://www.swiggy.com/restaurants/jai-bhavani-dhaba-hal-2dd-stage-indiranagar-bangalore-258360,Jai Bhavani Dhaba,3.6,₹250 FOR TWO,Indian
51658,https://www.swiggy.com/restaurants/malgudis-donne-biriyani-srirampura-srirampura-rajajinagar-bangalore-51658,Malgudi's Donne Biriyani-Srirampura,4.3,₹250 FOR TWO,Biryani
707065,https://www.swiggy.com/restaurants/pailwan-pulao-balaji-medical-centre-1-jayanagar-bangalore-707065,Pailwan Pulao,4.3,₹250 FOR TWO,"South Indian, Snacks, Indian, Beverages"
396744,https://www.swiggy.com/restaurants/oven-story-pizza-residency-road-shantinagar-bangalore-396744,Oven Story Pizza,4,₹400 FOR TWO,"Pizzas, Pastas, Italian, Desserts, Beverages"
481315,https://www.swiggy.com/restaurants/ammas-pastries-4th-block-jayanagar-bangalore-481315,Amma's Pastries,3.7,₹300 FOR TWO,Bakery
393107,https://www.swiggy.com/restaurants/eatfit-ali-asker-road-cunningham-road-bangalore-393107,EatFit,4.3,₹270 FOR TWO,"Healthy Food, Pizzas, North Indian, Thalis, Biryani, Chinese"
32931,https://www.swiggy.com/restaurants/shiv-sagar-rs-mg-road-ashok-nagar-bangalore-32931,Shiv Sagar ( RS ),4.1,₹600 FOR TWO,"Asian, Beverages, Biryani, Chinese, Continental, Desserts, South Indian"
151036,https://www.swiggy.com/restaurants/punjabi-unplugged-7th-block-koramangala-bangalore-151036,Punjabi Unplugged,3.8,₹300 FOR TWO,"North Indian, Chinese, Indian, Mughlai"
69354,https://www.swiggy.com/restaurants/no-10-fort-cochin-st-marks-road-bangalore-69354,No.10 Fort Cochin,4.3,₹400 FOR TWO,"Seafood, Kerala, Biryani"
253455,https://www.swiggy.com/restaurants/tapas-hideout-hal-2nd-stage-indiranagar-bangalore-253455,Tapas Hideout,4,₹300 FOR TWO,"North Indian, Snacks"
15909,https://www.swiggy.com/restaurants/chung-wah-express-hal-2nd-stage-indiranagar-bangalore-15909,Chung Wah Express,4.3,₹350 FOR TWO,"Chinese, Pan-Asian, Thai, Malaysian, Asian, Beverages"
121836,https://www.swiggy.com/restaurants/bobs-bar-7th-block-koramangala-bangalore-121836,Bob's Bar,4.3,₹300 FOR TWO,"South Indian, Biryani, Desserts, Bakery"
440349,https://www.swiggy.com/restaurants/sultan-dum-biryani-1st-stage-indiranagar-bangalore-440349,Sultan dum biryani,3.8,₹300 FOR TWO,"Biryani, Desserts"
2811,https://www.swiggy.com/restaurants/art-of-delight-ice-creams-sundaes-and-desserts-residency-road-ashok-nagar-bangalore-2811,"Art of Delight - Ice Creams, Sundaes and Desserts",4.5,₹250 FOR TWO,"Ice Cream, Desserts, Beverages"
685307,https://www.swiggy.com/restaurants/bangaliana-b-b-m-p-south-koramangala-bangalore-685307,Bangaliana,3.9,₹500 FOR TWO,"Bengali, Biryani, Thalis, Desserts"
500349,https://www.swiggy.com/restaurants/paakashala-bharati-nagar-ulsoor-bangalore-500349,Paakashala,4.4,₹300 FOR TWO,"Chinese, Tandoor, Salads, North Indian"
531381,https://www.swiggy.com/restaurants/olio-the-wood-fired-pizzeria-cmh-road-indiranagar-bangalore-531381,Olio - The Wood Fired Pizzeria,4.1,₹300 FOR TWO,"Pizzas, Italian"
621462,https://www.swiggy.com/restaurants/nandos-brigade-road-ashok-nagar-bangalore-621462,Nando's,4,₹350 FOR TWO,"Portuguese, Burgers, Fast Food"
471009,https://www.swiggy.com/restaurants/virinchi-cafe-residency-road-ashok-nagar-bangalore-471009,Virinchi Cafe,4.1,₹250 FOR TWO,South Indian
445489,https://www.swiggy.com/restaurants/the-grand-hyderabad-biryani-restaurant-mm-road-frazer-town-bangalore-445489,The Grand Hyderabad Biryani Restaurant,4.2,₹400 FOR TWO,"Biryani, Haleem, Desserts"
517241,https://www.swiggy.com/restaurants/magic-chef-sg-palya-tavarekere-bangalore-517241,Magic chef,3.9,₹200 FOR TWO,"Chinese, Indian"
240148,https://www.swiggy.com/restaurants/gudbud-ejipura-koramangala-bangalore-240148,Gudbud,4.4,₹300 FOR TWO,"Ice Cream, Desserts"
371178,https://www.swiggy.com/restaurants/mallu-family-restaurant-chocolate-factory-road-btm-layout-bangalore-371178,Mallu family Restaurant,3.5,₹200 FOR TWO,"Indian, Chinese, Arabian"
586685,https://www.swiggy.com/restaurants/dum-safar-biryani-dr-rajkumar-road-rajajinagar-bangalore-586685,Dum Safar Biryani,4.1,₹500 FOR TWO,"Biryani, Kebabs, Tandoor, Indian, Desserts"
365608,https://www.swiggy.com/restaurants/haka-5th-block-koramangala-bangalore-365608,Haka,4.1,₹500 FOR TWO,"Asian, Chinese"
39376,https://www.swiggy.com/restaurants/frozen-bottle-milkshakes-desserts-and-ice-cream-brigade-road-ashok-nagar-bangalore-39376,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",4.1,₹250 FOR TWO,"Beverages, Desserts, Ice Cream, Waffle, Bakery, Healthy Food"
273161,https://www.swiggy.com/restaurants/biggies-burger-ashok-nagar-church-street-bangalore-273161,Biggies Burger,4.1,₹300 FOR TWO,"American, Fast Food, Beverages"
290399,https://www.swiggy.com/restaurants/tandoori-taal-prestige-trade-tower-ashok-nagar-bangalore-290399,Tandoori Taal,4.4,₹700 FOR TWO,Indian
30529,https://www.swiggy.com/restaurants/karama-frazer-town-bangalore-30529,Karama,4.1,₹400 FOR TWO,"Arabian, Biryani, Desserts, Mughlai, North Indian"
10238,https://www.swiggy.com/restaurants/smoke-house-deli-ashok-nagar-lavelle-road-bangalore-10238,Smoke House Deli,4.5,₹800 FOR TWO,"Italian, Continental, Fast Food, Salads, Healthy Food, Pizzas, Desserts"
269113,https://www.swiggy.com/restaurants/the-grill-and-cheese-cafe-coles-road-frazer-town-bangalore-269113,The Grill and Cheese Cafe,4.4,₹450 FOR TWO,"Burgers, Pastas, Continental, Grill"
396747,https://www.swiggy.com/restaurants/lunchbox-meals-and-thalis-residency-road-shantinagar-bangalore-396747,LunchBox - Meals and Thalis,4.1,₹200 FOR TWO,"Biryani, North Indian, Punjabi, Healthy Food, Desserts, Beverages"
55438,https://www.swiggy.com/restaurants/rolls-mania-church-street-st-marks-road-bangalore-55438,Rolls Mania,4.1,₹200 FOR TWO,Indian
671051,https://www.swiggy.com/restaurants/nizaams-kaati-rolls-domlur-indiranagar-bangalore-671051,Nizaams Kaati Rolls,4.6,₹400 FOR TWO,"Fast Food, Kebabs"
579763,https://www.swiggy.com/restaurants/cafe-coffee-day-vittal-malya-road-ashok-nagar-bangalore-579763,Cafe Coffee Day,4.2,₹300 FOR TWO,"Beverages, Snacks, Desserts"
675974,https://www.swiggy.com/restaurants/spicy-platter-jyoti-nivas-college-rd-koramangala-bangalore-675974,Spicy Platter,3.6,₹350 FOR TWO,"Chinese, North Indian, Indian, Beverages"
669042,https://www.swiggy.com/restaurants/hakka-box-domlur-layout-indiranagar-bangalore-669042,Hakka Box,4.2,₹400 FOR TWO,"Chinese, Thai, Pan-Asian"
10212,https://www.swiggy.com/restaurants/hotel-toms-restaurant-brigade-road-ashok-nagar-bangalore-10212,Hotel Tom's Restaurant,4.4,₹400 FOR TWO,"Mangalorean, Biryani, Seafood, Chinese, North Indian, Desserts, South Indian"
15899,https://www.swiggy.com/restaurants/kim-lee-restaurant-5th-block-rajajinagar-bangalore-15899,Kim Lee Restaurant,4.5,₹400 FOR TWO,Chinese
345924,https://www.swiggy.com/restaurants/my-khana-chikka-adugodi-tavarekere-bangalore-345924,My Khana,4.1,₹199 FOR TWO,"North Indian, Indian, Desserts, Chinese, Thalis"
8732,https://www.swiggy.com/restaurants/krispy-kreme-appareddipalya-indiranagar-bangalore-8732,Krispy Kreme,4.5,₹170 FOR TWO,"Desserts, Beverages"
168884,https://www.swiggy.com/restaurants/uncle-peters-pancakes-hal-2nd-stage-indiranagar-bangalore-168884,Uncle Peter's Pancakes,4.1,₹300 FOR TWO,"Desserts, Continental, American, French, Beverages"
178683,https://www.swiggy.com/restaurants/thalassery-cafe-2nd-stage-btm-layout-bangalore-178683,Thalassery Cafe,4.1,₹100 FOR TWO,"Kerala, Snacks, Biryani, Indian, Beverages"
437003,https://www.swiggy.com/restaurants/carols-pastries-and-bakers-millars-road-vasanth-nagar-bangalore-437003,Carols Pastries & Bakers,4.5,₹500 FOR TWO,"Bakery, Desserts, Sweets"
55181,https://www.swiggy.com/restaurants/roll-n-biryani-pipeline-road-vijayanagar-bangalore-55181,Roll 'N' Biryani,3.8,₹250 FOR TWO,"Chinese, North Indian"
645294,https://www.swiggy.com/restaurants/asha-sweet-center-1st-main-road-vasanth-nagar-bangalore-645294,Asha Sweet Center,4.4,₹250 FOR TWO,"Sweets, Snacks, Bakery, Desserts"
70023,https://www.swiggy.com/restaurants/ashirvaad-grand-chikka-adugudi-tavarekere-bangalore-70023,Ashirvaad Grand,4.2,₹200 FOR TWO,"Chinese, South Indian, North Indian, Desserts, Beverages"
709425,https://www.swiggy.com/restaurants/rolexa-hoysala-nagar-indiranagar-bangalore-709425,Rolexa,--,₹1 FOR TWO,"North Indian, Indian"
697144,https://www.swiggy.com/restaurants/baskin-robbins-ice-cream-desserts-garuda-mall-magarath-road-bangalore-697144,Baskin Robbins - Ice Cream Desserts,4.4,₹250 FOR TWO,"Desserts, Ice Cream"
69274,https://www.swiggy.com/restaurants/chai-point-ashok-nagar-church-street-bangalore-69274,Chai Point,4.5,₹150 FOR TWO,"Bakery, Beverages, Maharashtrian, Snacks, Street Food, South Indian, Punjabi, Ch..."
324961,https://www.swiggy.com/restaurants/rosy-roti-2nd-stage-indiranagar-bangalore-324961,Rosy Roti,4.3,₹200 FOR TWO,"Home Food, North Indian, Punjabi, Snacks, Desserts"
191822,https://www.swiggy.com/restaurants/third-wave-coffee-vittal-mallya-road-ashok-nagar-bangalore-191822,Third Wave Coffee,4.2,₹400 FOR TWO,"Beverages, Bakery, Continental"
346841,https://www.swiggy.com/restaurants/naati-cafe-7th-block-koramangala-bangalore-346841,Naati Cafe,4.3,₹300 FOR TWO,"Biryani, Kebabs"
163586,https://www.swiggy.com/restaurants/rajanna-military-hotel-shiva-nagar-rajajinagar-bangalore-163586,Rajanna Military Hotel,3.8,₹300 FOR TWO,"Biryani, Kebabs, Chinese, Desserts, Beverages, Andhra, Grill"
688727,https://www.swiggy.com/restaurants/pizzaexpress-5th-block-koramangala-bangalore-688727,PizzaExpress,3.9,₹600 FOR TWO,"Pizzas, Italian"
450885,https://www.swiggy.com/restaurants/yediyur-ramanna-military-hotel-7th-block-jayanagar-bangalore-450885,Yediyur Ramanna Military Hotel,4.1,₹500 FOR TWO,"North Indian, Indian, South Indian, Snacks"
438692,https://www.swiggy.com/restaurants/neetas-kitchen-domlur-layout-indiranagar-bangalore-438692,Neeta's Kitchen,4.2,₹350 FOR TWO,"North Indian, Punjabi"
94717,https://www.swiggy.com/restaurants/sai-cafe-veg-yalappa-garden-malleshwaram-bangalore-94717,Sai cafe veg,4.2,₹250 FOR TWO,South Indian
553097,https://www.swiggy.com/restaurants/axomi-taste-of-assam-7th-block-koramangala-bangalore-553097,Axomi - Taste of Assam,4.2,₹250 FOR TWO,"Assamese, Indian, Beverages, Bengali, Thalis, Nepalese, North Eastern, Naga"
143720,https://www.swiggy.com/restaurants/bombay-kulfi-j-c-nagar-frazer-town-bangalore-143720,Bombay Kulfi,4,₹100 FOR TWO,"Desserts, Ice Cream"
303270,https://www.swiggy.com/restaurants/malabar-cafe-7th-block-koramangala-bangalore-303270,Malabar Cafe,3.7,₹349 FOR TWO,"Kerala, South Indian, Desserts, Barbecue, Mughlai, Seafood"
376324,https://www.swiggy.com/restaurants/the-brooklyn-creamery-healthy-ice-cream-vv-giri-colony-seshadripuram-bangalore-376324,The Brooklyn Creamery - Healthy Ice Cream,4.4,₹200 FOR TWO,"Desserts, Ice Cream, Healthy Food"
349811,https://www.swiggy.com/restaurants/uff-urban-food-factory-1st-block-jayanagar-bangalore-349811,UFF Urban Food Factory,3.8,₹300 FOR TWO,"Indian, Seafood, Chinese, Snacks"
724333,https://www.swiggy.com/restaurants/alemane-donne-biryani-shanthinagara-indiranagar-bangalore-724333,Alemane Donne Biryani,--,₹600 FOR TWO,"Biryani, North Indian"
220772,https://www.swiggy.com/restaurants/aubree-craig-park-layout-central-bangalore-bangalore-220772,Aubree,4.3,₹700 FOR TWO,"Desserts, Bakery"
677031,https://www.swiggy.com/restaurants/igp-cakes-kolandappa-garden-gajendra-nagar-koramangala-bangalore-677031,IGP Cakes,4.1,₹299 FOR TWO,"Bakery, Desserts, Sweets"
52686,https://www.swiggy.com/restaurants/chung-wah-residency-road-ashok-nagar-bangalore-52686,Chung Wah,4.3,₹800 FOR TWO,Chinese
647602,https://www.swiggy.com/restaurants/madurai-hut-binnamangala-indiranagar-bangalore-647602,Madurai Hut,3.7,₹300 FOR TWO,"Chettinad, South Indian, Biryani"
702178,https://www.swiggy.com/restaurants/roti-tawa-ki-khb-colony-koramangala-bangalore-702178,Roti Tawa Ki,4.3,₹200 FOR TWO,"Indian, Fast Food, Thalis"
277965,https://www.swiggy.com/restaurants/dwarkamai-pure-veg-restaurant-gandhi-bazaar-main-road-basavanagudi-bangalore-277965,Dwarkamai Pure Veg Restaurant,4.2,₹400 FOR TWO,"North Indian, Chinese, Tandoor"
420484,https://www.swiggy.com/restaurants/keventers-ice-cream-garuda-mall-magrath-road-bangalore-420484,Keventers Ice Cream,4.4,₹200 FOR TWO,"Ice Cream, Desserts"
120023,https://www.swiggy.com/restaurants/m-s-sukhsagar-hotel-gandhinagar-gandhi-nagar-majestic-bangalore-120023,M/s. SUKHSAGAR HOTEL GANDHINAGAR,4.2,₹200 FOR TWO,North Indian
454692,https://www.swiggy.com/restaurants/bucket-biryani-castle-street-ashok-nagar-bangalore-454692,Bucket Biryani,4.3,₹700 FOR TWO,"Biryani, North Indian, Chinese, Seafood"
95585,https://www.swiggy.com/restaurants/upahara-darshini-south-end-main-road-basavanagudi-bangalore-95585,Upahara Darshini,4.3,₹400 FOR TWO,"Chinese, South Indian, North Indian, Desserts"
73924,https://www.swiggy.com/restaurants/sonar-bangla-5th-block-koramangala-bangalore-73924,Sonar Bangla,4,₹300 FOR TWO,Bengali
29450,https://www.swiggy.com/restaurants/coastal-delight-2nd-stage-indiranagar-bangalore-29450,Coastal Delight,3.7,₹800 FOR TWO,"North Indian, Chinese, Coastal, Snacks"
49496,https://www.swiggy.com/restaurants/mystique-palate-4th-block-jayanagar-bangalore-49496,Mystique Palate,4.3,₹150 FOR TWO,Fast Food
723931,https://www.swiggy.com/restaurants/swetha-non-veg-mess-nagarathpete-basavanagudi-bangalore-723931,SWETHA NON-VEG MESS,--,₹260 FOR TWO,"Biryani, Indian"
634490,https://www.swiggy.com/restaurants/donne-biryani-palace-4th-block-jayanagar-bangalore-634490,Donne Biryani Palace,4.1,₹350 FOR TWO,"Biryani, Kebabs"
435405,https://www.swiggy.com/restaurants/chaayos-chai-snacks-relax-vasanth-nagar-cunningham-road-bangalore-435405,Chaayos Chai+Snacks=Relax,4.4,₹250 FOR TWO,"Bakery, Beverages, Chaat, Desserts, Home Food, Italian, Maharashtrian, Snacks, S..."
644617,https://www.swiggy.com/restaurants/beyond-the-crust-btc-maruti-nagar-btm-layout-bangalore-644617,Beyond The Crust - BTC,4.3,₹250 FOR TWO,Desserts
485614,https://www.swiggy.com/restaurants/udupi-sri-krishna-vaibhava-6th-block-jayanagar-bangalore-485614,Udupi Sri Krishna Vaibhava,4,₹150 FOR TWO,"South Indian, Chinese, Desserts"
14842,https://www.swiggy.com/restaurants/mudpipe-cafe-sigma-mall-cunningham-road-bangalore-14842,Mudpipe Cafe,4.2,₹500 FOR TWO,"Mexican, Continental"
396745,https://www.swiggy.com/restaurants/firangi-bake-residency-road-shantinagar-bangalore-396745,Firangi Bake,4.5,₹400 FOR TWO,"Pizzas, Pastas, Italian, Mexican, Healthy Food, Desserts, Beverages"
604781,https://www.swiggy.com/restaurants/goodness-to-go-lavelle-road-ashok-nagar-bangalore-604781,Goodness To Go,4.3,₹350 FOR TWO,"European, Italian, American, Pastas, Salads, Juices, Desserts"
518369,https://www.swiggy.com/restaurants/madras-meal-company-majestic-seshadripuram-bangalore-518369,Madras Meal Company,--,₹350 FOR TWO,South Indian
696232,https://www.swiggy.com/restaurants/itc-aashirvaad-soul-creations-shivaji-nagar-dispensary-rd-bangalore-696232,ITC Aashirvaad Soul Creations,4.6,₹500 FOR TWO,Indian
615499,https://www.swiggy.com/restaurants/krishnam-veg-nanjappa-circle-shanti-nagar-bangalore-615499,Krishnam Veg,4.1,₹200 FOR TWO,"South Indian, North Indian, Chinese, Indian, Desserts, Snacks"
334172,https://www.swiggy.com/restaurants/rajasthani-dhaba-lakshmi-road-shanthi-nagar-bangalore-334172,Rajasthani Dhaba,3.9,₹200 FOR TWO,"North Indian, Rajasthani, Snacks, Chaat"
350427,https://www.swiggy.com/restaurants/sangam-sweets-2nd-block-jayanagar-bangalore-350427,Sangam Sweets,4.3,₹100 FOR TWO,Sweets
556423,https://www.swiggy.com/restaurants/luckhnow-street-church-street-ashok-nagar-bangalore-556423,Luckhnow Street,3.7,₹250 FOR TWO,"Kebabs, Biryani, Awadhi"
361612,https://www.swiggy.com/restaurants/hatti-donne-biryani-wilson-garden-shanti-nagar-bangalore-361612,Hatti Donne Biryani,3.8,₹199 FOR TWO,"Biryani, South Indian, Chinese"
669321,https://www.swiggy.com/restaurants/super-spoon-rajajinagara-malleshwaram-bangalore-669321,Super Spoon,4,₹250 FOR TWO,"Chinese, Thai, Biryani"
71343,https://www.swiggy.com/restaurants/karachi-bakery-1st-stage-indiranagar-bangalore-71343,Karachi Bakery,4.4,₹400 FOR TWO,"Bakery, Pizzas, Chinese, Italian, American, Sweets, Desserts, Beverages"
59234,https://www.swiggy.com/restaurants/ramji-chaiwale-residency-road-ashok-nagar-bangalore-59234,Ramji Chaiwale,4.3,₹100 FOR TWO,"Fast Food, Punjabi, Desserts"
503002,https://www.swiggy.com/restaurants/nh1-bowls-highway-to-north-lakshmi-road-shanti-nagar-bangalore-503002,NH1 Bowls - Highway To North,4.3,₹250 FOR TWO,"North Indian, Punjabi, Home Food"
604,https://www.swiggy.com/restaurants/aalishan-restaurant-and-caterer-7th-block-koramangala-bangalore-604,Aalishan Restaurant & Caterer,4.2,₹290 FOR TWO,"Mughlai, North Indian"
520824,https://www.swiggy.com/restaurants/dil-punjabi-btm-layout-koramangala-bangalore-520824,Dil Punjabi,3.7,₹300 FOR TWO,"North Indian, Punjabi, Thalis, Tandoor, Mughlai, Home Food, Barbecue, Beverages,..."
665948,https://www.swiggy.com/restaurants/beegara-mane-badoota-mahaganapathi-nagar-rajajinagar-bangalore-665948,Beegara Mane Badoota,--,₹350 FOR TWO,"Chinese, Biryani, Fast Food"
368035,https://www.swiggy.com/restaurants/chai-days-khb-colony-koramangala-bangalore-368035,Chai Days,4.4,₹200 FOR TWO,"Bakery, Beverages, Snacks"
491658,https://www.swiggy.com/restaurants/oh-my-shawarma-6th-block-koramangala-bangalore-491658,Oh My Shawarma,3.8,₹300 FOR TWO,"Fast Food, Beverages, Indian"
400884,https://www.swiggy.com/restaurants/coal-flame-biriyaani-9th-block-jayanagar-bangalore-400884,Coal Flame Biriyaani,4.2,₹400 FOR TWO,"Mughlai, Indian, Biryani, Combo, Andhra, Beverages, Kebabs, Sweets, Hyderabadi, ..."
393897,https://www.swiggy.com/restaurants/punjabi-dhaba-gandhi-nagar-majestic-bangalore-393897,Punjabi Dhaba,4.1,₹350 FOR TWO,Punjabi
354531,https://www.swiggy.com/restaurants/burger-seigneur-st-marks-road-bangalore-354531,Burger Seigneur,4.4,₹1200 FOR TWO,"American, Continental, Beverages"
396742,https://www.swiggy.com/restaurants/behrouz-biryani-residency-road-shantinagar-bangalore-396742,Behrouz Biryani,4.2,₹500 FOR TWO,"Biryani, Mughlai, Lucknowi, Hyderabadi, Kebabs, North Indian, Desserts, Beverage..."
591223,https://www.swiggy.com/restaurants/bihar-ki-rasoi-hal-2nd-stage-indiranagar-bangalore-591223,Bihar ki rasoi,3.7,₹10 FOR TWO,"Indian, Chinese, Thalis"
435046,https://www.swiggy.com/restaurants/kaippunnyam-restaurant-brigade-road-ashok-nagar-bangalore-435046,Kaippunnyam Restaurant,4.1,₹300 FOR TWO,"Kerala, Seafood, South Indian, Buffalo meat, Chettinad"
510228,https://www.swiggy.com/restaurants/frosty-frills-5th-block-koramangala-bangalore-510228,Frosty Frills,4,₹100 FOR TWO,"Desserts, Ice Cream"
545667,https://www.swiggy.com/restaurants/kibeeys-restaurant-binnamangala-indiranagar-bangalore-545667,Kibeey's restaurant,3.9,₹300 FOR TWO,"Indian, Chinese"
345404,https://www.swiggy.com/restaurants/midnight-rascals-pizza-mrp-maruti-nagar-btm-layout-bangalore-345404,Midnight Rascals Pizza - MRP,3.6,₹300 FOR TWO,"Pizzas, Snacks, Pastas"
17580,https://www.swiggy.com/restaurants/hanoi-indiranagar-bangalore-17580,Hanoi,4.3,₹1000 FOR TWO,"Asian, Pan-Asian, Vietnamese, Combo, Beverages"
323390,https://www.swiggy.com/restaurants/lajawaab-muneshwara-c-block-r-t-nagar-bangalore-323390,Lajawaab,3.7,₹350 FOR TWO,"North Indian, Chinese"
8799,https://www.swiggy.com/restaurants/pizza-stop-lavelle-road-bangalore-8799,Pizza Stop,4,₹400 FOR TWO,"Italian, Pizzas"
2832,https://www.swiggy.com/restaurants/lakeview-milkbar-mg-road-bangalore-2832,Lakeview Milkbar,4.2,₹450 FOR TWO,"Desserts, Ice Cream, Bakery"
291978,https://www.swiggy.com/restaurants/guntur-spice-3rd-block-jayanagar-bangalore-291978,Guntur Spice,3.9,₹500 FOR TWO,"Indian, Chinese, Beverages"
657599,https://www.swiggy.com/restaurants/pizza-town-am-road-sulthangunta-shivaji-nagar-bangalore-657599,Pizza Town,3.4,₹400 FOR TWO,Pizzas
463070,https://www.swiggy.com/restaurants/green-onion-chinese-frazer-town-coles-road-frazer-town-bangalore-463070,Green Onion Chinese-Frazer Town,4.3,₹600 FOR TWO,"Chinese, Seafood"
263637,https://www.swiggy.com/restaurants/pure-veg-meals-by-lunchbox-1st-main-rd-vasanth-nagar-bangalore-263637,Pure Veg Meals by Lunchbox,4,₹200 FOR TWO,"Biryani, North Indian, Desserts, Beverages"
440151,https://www.swiggy.com/restaurants/home-plate-by-eatfit-vasanth-nagar-cunningham-road-bangalore-440151,Home Plate by EatFit,3.9,₹200 FOR TWO,"North Indian, Home Food, Healthy Food, Indian, Punjabi, South Indian, Rajasthani..."
683874,https://www.swiggy.com/restaurants/fb-cakes-cmh-road-indiranagar-bangalore-683874,FB Cakes,--,₹1500 FOR TWO,Desserts
393108,https://www.swiggy.com/restaurants/aligarh-house-mughla-biryani-ali-asker-road-cunningham-road-bangalore-393108,Aligarh House -Mughla Biryani,4,₹400 FOR TWO,"Biryani, Mughlai, Kebabs, North Indian, Lucknowi, Fast Food, Desserts, Beverages"
718966,https://www.swiggy.com/restaurants/vrindavan-kitchen-navarang-circle-rajajinagar-bangalore-718966,Vrindavan Kitchen,--,₹200 FOR TWO,"Beverages, Indian"
443217,https://www.swiggy.com/restaurants/nati-mane-khb-colony-koramangala-bangalore-443217,Nati Mane,3.9,₹300 FOR TWO,"Biryani, Indian"
567206,https://www.swiggy.com/restaurants/noto-healthy-ice-cream-firdous-complex-central-bangalore-bangalore-567206,NOTO - Healthy Ice Cream,4.5,₹250 FOR TWO,"Desserts, Ice Cream"
6115,https://www.swiggy.com/restaurants/kabab-korner-ashok-nagar-st-marks-road-bangalore-6115,Kabab Korner,4.5,₹500 FOR TWO,"North Indian, Chinese, Fast Food"
234701,https://www.swiggy.com/restaurants/boss-burger-ashok-nagar-lavelle-road-bangalore-234701,BOSS Burger,4,₹500 FOR TWO,"Burgers, American, Fast Food, Snacks"
18470,https://www.swiggy.com/restaurants/sea-rock-kumara-park-east-malleshwaram-bangalore-18470,Sea Rock,4.3,₹700 FOR TWO,"Indian, Chinese, Seafood, Mangalorean"
578520,https://www.swiggy.com/restaurants/gopizza-garuda-mall-magrath-road-bangalore-578520,Gopizza,4.1,₹250 FOR TWO,"Pizzas, Desserts, Beverages"
673680,https://www.swiggy.com/restaurants/pathaan-sir-chamarajapete-jayanagar-bangalore-673680,Pathaan Sir,3.7,₹200 FOR TWO,"Snacks, Fast Food, North Indian"
5908,https://www.swiggy.com/restaurants/millers-46-cunnigham-road-vasanth-nagar-bangalore-5908,Miller's 46,4.5,₹1100 FOR TWO,"American, Continental, Steakhouse"
395202,https://www.swiggy.com/restaurants/mcdonalds-gourmet-burger-collection-kasturba-road-mg-road-bangalore-395202,McDonald's Gourmet Burger Collection,4,₹600 FOR TWO,"Burgers, Beverages, Cafe, Desserts"
410742,https://www.swiggy.com/restaurants/basavanagudi-donne-biryani-surveyor-street-basavanagudi-bangalore-410742,Basavanagudi Donne Biryani,3.6,₹600 FOR TWO,Biryani
613631,https://www.swiggy.com/restaurants/sgs-non-veg-gundu-palav-malleshwaram-franchisee-4th-main-road-malleshwaram-bangalore-613631,SGS Non Veg Gundu Palav - Malleshwaram Franchisee,4.3,₹280 FOR TWO,"Biryani, South Indian, Maharashtrian"
11841,https://www.swiggy.com/restaurants/srinathjis-restaurant-taste-the-nectar-sri-krishna-temple-road-indiranagar-bangalore-11841,Srinathji's Restaurant ( Taste the Nectar ),4.4,₹500 FOR TWO,"North Indian, Indian, Chinese, Continental, Beverages, Desserts"
716397,https://www.swiggy.com/restaurants/north-indian-kitchen-homely-food-brindavan-nagar-btm-bangalore-716397,North Indian Kitchen (Homely Food),--,₹300 FOR TWO,Fast Food
19361,https://www.swiggy.com/restaurants/pasta-street-cunningham-road-bangalore-19361,Pasta Street,4.3,₹900 FOR TWO,"Italian, Pizzas, Pastas, Desserts, Beverages"
310548,https://www.swiggy.com/restaurants/oven-theory-pizza-otp-maruthi-nagar-btm-layout-bangalore-310548,Oven Theory Pizza - OTP,4,₹150 FOR TWO,"Pizzas, Italian, Fast Food, Pastas"
117904,https://www.swiggy.com/restaurants/homese-just-veg-chickpet-majestic-bangalore-117904,HomeSe Just Veg,3.1,₹200 FOR TWO,"South Indian, North Indian"
658363,https://www.swiggy.com/restaurants/pizza-box-am-road-sulthangunta-shivaji-nagar-bangalore-658363,Pizza Box,3.7,₹400 FOR TWO,Pizzas
370337,https://www.swiggy.com/restaurants/keventers-milkshakes-and-desserts-garuda-mall-magrath-road-bangalore-370337,Keventers - Milkshakes & Desserts,4.4,₹200 FOR TWO,"Beverages, Ice Cream, Desserts, Healthy Food"
519873,https://www.swiggy.com/restaurants/nagas-koramangala-bangalore-519873,Naga's,--,₹300 FOR TWO,"Biryani, Indian, North Indian"
